DEPTH,RHOB,NPHI,DENSITY_POROSITY,NEUTRON_POROSITY,COMBINED_POROSITY,GAS_CORRECTED_POROSITY,GR,RT
1949.816047538945,2.286686970164083,0.3639327703022936,0.22018971505207097,0.3639327703022936,0.29206124267718225,0.29206124267718225,123.05408116868055,1.8814835200623123
1950.316047538945,2.332543091702796,0.3319988229836799,0.19239812624072974,0.3319988229836799,0.2621984746122048,0.2621984746122048,111.0728958402371,0.6694962404670054
1950.816047538945,2.3343360155989745,0.3387924331444639,0.19131150569759114,0.3387924331444639,0.2650519694210275,0.2650519694210275,107.10705775226046,2.3610196043014122
1951.316047538945,2.370128778009471,0.35384195487785153,0.16961892241850246,0.35384195487785153,0.261730438648177,0.261730438648177,102.37989115283179,2.181559974231643
1951.816047538945,2.3689925788965387,0.30958885976118466,0.17030752794149165,0.30958885976118466,0.23994819385133814,0.23994819385133814,143.89665552442747,2.9274736074040373
1952.316047538945,2.2966869357775184,0.3688173896180486,0.214129129831807,0.3688173896180486,0.2914732597249278,0.2914732597249278,137.98992164967615,0.3854282606766822
1952.816047538945,2.3202842264155965,0.3483445422591816,0.19982774156630512,0.3483445422591816,0.2740861419127434,0.2740861419127434,151.49725975233116,4.04220742205282
1953.316047538945,2.3202432737678333,0.35093110094679286,0.19985256135282822,0.35093110094679286,0.27539183114981053,0.27539183114981053,85.6633237333773,1.5706184109896661
1953.816047538945,2.352608612875056,0.3081016381512492,0.1802372043181478,0.3081016381512492,0.24416942123469848,0.24416942123469848,136.41324647920518,2.7695840877970617
1954.316047538945,2.291161938828358,0.368497717986915,0.21747761283129818,0.368497717986915,0.2929876654091066,0.2929876654091066,141.98237857215054,1.0361741901837416
1954.816047538945,2.2849822762615455,0.36106085154071466,0.22122286287179058,0.36106085154071466,0.29114185720625263,0.29114185720625263,95.55024099791544,2.3894119563023986
1955.316047538945,2.3566181863430677,0.3273933954336509,0.17780715979208012,0.3273933954336509,0.2526002776128655,0.2526002776128655,83.2273508815486,1.1109325316426173
1955.816047538945,2.366423854547578,0.3244733482678696,0.17186433057722528,0.3244733482678696,0.24816883942254744,0.24816883942254744,129.1455709239743,1.0854522820257626
1956.316047538945,2.3590832091144964,0.342421835787311,0.17631320659727484,0.342421835787311,0.2593675211922929,0.2593675211922929,124.16375743799928,5.316697825447186
1956.816047538945,2.3555726840503577,0.34833267932496126,0.17844079754523773,0.34833267932496126,0.2633867384350995,0.2633867384350995,139.17327261247252,1.6391659285425737
1957.316047538945,2.317420237216492,0.3284828767357546,0.20156349259606537,0.3284828767357546,0.26502318466591,0.26502318466591,89.91452714965168,1.974157097503383
1957.816047538945,2.3347839176192533,0.33701284572766843,0.19104004992772522,0.33701284572766843,0.2640264478276968,0.2640264478276968,134.83748416602447,3.0853797536362473
1958.316047538945,2.3439671150264907,0.35623210710953845,0.18547447574152076,0.35623210710953845,0.2708532914255296,0.2708532914255296,92.36952472556084,2.180653728233344
1958.816047538945,2.316052766036265,0.36112154807750646,0.20239226300832414,0.36112154807750646,0.2817569055429153,0.2817569055429153,90.92537840772427,1.9710653242977425
1959.316047538945,2.3482728982384495,0.3333866922149997,0.1828649101585154,0.3333866922149997,0.25812580118675754,0.25812580118675754,81.81790698082774,2.012660827124076
1959.816047538945,2.3409825112816676,0.3411133551830695,0.187283326495959,0.3411133551830695,0.26419834083951427,0.26419834083951427,131.4591567208877,5.964287986351907
1960.316047538945,2.3245350362382324,0.33805679430698465,0.19725149318895,0.33805679430698465,0.2676541437479673,0.2676541437479673,127.74076010574761,1.7992165056970724
1960.816047538945,2.3082778013984,0.34674848219342563,0.20710436278884845,0.34674848219342563,0.276926422491137,0.276926422491137,120.1629118452546,2.0267678453762867
