DEPTH,RHOB,NPHI,DENSITY_POROSITY,NEUTRON_POROSITY,COMBINED_POROSITY,GAS_CORRECTED_POROSITY,GR,RT
2065.4787951419676,2.532052677044432,0.078789988561152,0.07148322603367764,0.078789988561152,0.07513660729741482,0.07513660729741482,39.65608326483901,3.2130111988666417
2065.9787951419676,2.3847254990594284,0.13772312631821435,0.16077242481246756,0.13772312631821435,0.14924777556534097,0.14924777556534097,29.682292748425326,1.8267953559974297
2066.4787951419676,2.3403418467974437,0.17557944999322508,0.18767160800154922,0.17557944999322508,0.18162552899738715,0.18162552899738715,29.77959321922776,1.1827533412307616
2066.9787951419676,2.523102661315846,0.06493694168907736,0.07690747799039642,0.06493694168907736,0.07092220983973689,0.07092220983973689,40.85151344839128,1.9250533791151934
2067.4787951419676,2.374726754354256,0.19377997834653538,0.16683227008832974,0.19377997834653538,0.18030612421743256,0.18030612421743256,27.86228112107835,2.79925848369811
2067.9787951419676,2.290722746572181,0.22196141944686,0.21774378995625382,0.22196141944686,0.2198526047015569,0.2198526047015569,17.589209153100974,2.133613816934624
2068.4787951419676,2.3645985497485054,0.18663207830435824,0.1729705759099967,0.18663207830435824,0.17980132710717747,0.17980132710717747,34.881025105812924,2.1546549427339587
2068.9787951419676,2.540732643001738,0.09449317181966439,0.06622264060500732,0.09449317181966439,0.08035790621233585,0.08035790621233585,31.03682366035749,1.1175497480041827
2069.4787951419676,2.513562412521588,0.08578615622607466,0.08268944695661337,0.08578615622607466,0.08423780159134402,0.08423780159134402,22.233403302659546,1.4784054723859035
2069.9787951419676,2.4564672302597006,0.12570421265232967,0.11729258772139353,0.12570421265232967,0.1214984001868616,0.1214984001868616,16.4874531865071,1.7289114129114342
2070.4787951419676,2.4569730482319776,0.1191214581920255,0.11698603137455899,0.1191214581920255,0.11805374478329225,0.11805374478329225,33.807649294786586,4.028812425784396
2070.9787951419676,2.3397431071297246,0.1698517147921679,0.18803448052743962,0.1698517147921679,0.17894309765980376,0.17894309765980376,34.41443498850802,1.149479193189996
2071.4787951419676,2.4647432074669284,0.08423330849885118,0.11227684395943727,0.08423330849885118,0.09825507622914423,0.09825507622914423,18.79848045973104,1.6356982701409866
2071.9787951419676,2.4163871287434935,0.14219269817868074,0.14158355833727662,0.14219269817868074,0.1418881282579787,0.1418881282579787,32.965755393406745,2.3696471702489172
2072.4787951419676,2.464990026981448,0.12421247863276931,0.11212725637487997,0.12421247863276931,0.11816986750382463,0.11816986750382463,44.92221532693577,1.953215089053636
2072.9787951419676,2.4084086959876347,0.14849320990342896,0.14641897212870617,0.14849320990342896,0.14745609101606755,0.14745609101606755,23.664011130473316,1.3853846947163515
2073.4787951419676,2.481717298177151,0.10022791152975039,0.10198951625627199,0.10022791152975039,0.10110871389301118,0.10110871389301118,32.12397357637257,1.469790736166357
2073.9787951419676,2.5038678726223162,0.05550829289281356,0.08856492568344465,0.05550829289281356,0.0720366092881291,0.0720366092881291,32.29059025290259,4.642300650737351
2074.4787951419676,2.4583971270214358,0.12014353547691183,0.11612295332034192,0.12014353547691183,0.11813324439862688,0.11813324439862688,22.2446689793564,1.484863141734468
2074.9787951419676,2.4584476027375843,0.10471522286775778,0.11609236197722157,0.10471522286775778,0.11040379242248968,0.11040379242248968,40.22685700923072,1.5655918969403368
2075.4787951419676,2.3899655891329346,0.15150105845389308,0.1575966126467063,0.15150105845389308,0.1545488355502997,0.1545488355502997,40.17639789707738,2.652321273220804
2075.9787951419676,2.431771815069809,0.15971436352619384,0.1322595060182976,0.15971436352619384,0.14598693477224572,0.14598693477224572,36.87595790150094,1.482529124090185
2076.4787951419676,2.5045308661990133,0.11309006322793304,0.08816311139453732,0.11309006322793304,0.10062658731123518,0.10062658731123518,20.101499525222923,0.685388869787938
