DEPTH,RHOB,NPHI,DENSITY_POROSITY,NEUTRON_POROSITY,COMBINED_POROSITY,GAS_CORRECTED_POROSITY,GR,RT
1918.7434499864028,2.4900335981038495,0.0956814837291238,0.0969493344825154,0.0956814837291238,0.0963154091058196,0.0963154091058196,19.360621049092952,0.9704234541409585
1919.2434499864028,2.5183401509699705,0.05041701331743716,0.0797938478969875,0.05041701331743716,0.06510543060721233,0.06510543060721233,22.687189299282345,13.911617808403987
1919.7434499864028,2.4398155679615203,0.09379232279783797,0.1273845042657452,0.09379232279783797,0.1105884135317916,0.1105884135317916,36.391693025343166,8.293432138109992
1920.2434499864028,2.364115817582408,0.12531964513325458,0.17326314085914665,0.12531964513325458,0.14929139299620062,0.14929139299620062,18.55527617486121,6.82158502941998
1920.7434499864028,2.346565053116454,0.09190067773571775,0.18389996780820972,0.09190067773571775,0.13790032277196373,0.18389996780820972,33.08226270460615,10.613093681763905
1921.2434499864028,2.5308117200852336,0.06159103409342932,0.07223532116046444,0.06159103409342932,0.06691317762694687,0.06691317762694687,22.2626874683501,19.16162455868075
1921.7434499864028,2.499695554429342,0.06097415966089225,0.09109360337615632,0.06097415966089225,0.07603388151852429,0.07603388151852429,25.94635995446007,8.037584425547887
1922.2434499864028,2.5108267684253223,0.07996582141431494,0.08434741307556222,0.07996582141431494,0.08215661724493858,0.08215661724493858,23.87445524806501,9.085648566854532
1922.7434499864028,2.618219685697558,0.01888531352122883,0.019260796546934408,0.01888531352122883,0.019073055034081618,0.019073055034081618,16.680111062501386,6.3518933841388625
1923.2434499864028,2.430134625086929,0.0802898152759625,0.13325174237155807,0.0802898152759625,0.10677077882376029,0.13325174237155807,23.227686254486052,26.292946736656887
1923.7434499864028,2.4588769085188167,0.08828404784862198,0.11583217665526256,0.08828404784862198,0.10205811225194228,0.10205811225194228,22.4834182712891,12.436320863458704
1924.2434499864028,2.3485326964541673,0.10133904652088657,0.18270745669444402,0.10133904652088657,0.1420232516076653,0.18270745669444402,21.003422360752033,7.828625830650467
1924.7434499864028,2.3753057387638714,0.09817740741805006,0.1664813704461385,0.09817740741805006,0.13232938893209428,0.1664813704461385,35.55315901692965,7.566119797770154
1925.2434499864028,2.558993754898809,0.05321001569521676,0.055155300061327905,0.05321001569521676,0.05418265787827233,0.05418265787827233,17.464044386545556,16.388619566841758
1925.7434499864028,2.3782796277637686,0.1209509593875978,0.16467901347650385,0.1209509593875978,0.14281498643205082,0.14281498643205082,39.37834238796535,5.311317120675735
1926.2434499864028,2.5791163470997263,0.07009656309947497,0.04295978963652949,0.07009656309947497,0.056528176368002225,0.056528176368002225,40.59557767235201,1.8008892592165964
1926.7434499864028,2.292877050610222,0.14284172642869244,0.21643815114531992,0.14284172642869244,0.17963993878700618,0.21643815114531992,37.1270568864238,5.992142427264051
1927.2434499864028,2.616526007685926,0.04639476443920097,0.02028726806913569,0.04639476443920097,0.03334101625416833,0.03334101625416833,23.24566528215059,21.72995644089814
1927.7434499864028,2.4747844273217936,0.004819867193287142,0.10619125616860989,0.004819867193287142,0.055505561680948515,0.10619125616860989,34.67924298364313,27.23694140526808
1928.2434499864028,2.517162973051797,0.05136759749229648,0.08050728905951703,0.05136759749229648,0.06593744327590675,0.06593744327590675,22.280401301923504,6.446096224569512
1928.7434499864028,2.579209936120126,0.0422143572936625,0.042903069018105436,0.0422143572936625,0.04255871315588397,0.04255871315588397,20.56804284489698,7.457335764246167
1929.2434499864028,2.3954640489143304,0.10001891580545183,0.15426421277919364,0.10001891580545183,0.12714156429232273,0.15426421277919364,15.787689480789227,10.857433293671669
1929.7434499864028,2.3065429565939115,0.0998656057316693,0.20815578388247782,0.0998656057316693,0.15401069480707358,0.20815578388247782,43.62629985607239,5.2823317423134935
1930.2434499864028,2.35353108519686,0.12148715641092182,0.17967813018372114,0.12148715641092182,0.1505826432973215,0.17967813018372114,24.680984838739565,12.192815985698346
1930.7434499864028,2.463303971743627,0.048626897757683,0.11314910803416532,0.048626897757683,0.08088800289592415,0.11314910803416532,45.682637214914806,6.600149653088432
1931.2434499864028,2.5137104100417176,0.0728797949536259,0.08259975148986809,0.0728797949536259,0.077739773221747,0.077739773221747,23.846654570946118,15.21499071771788
1931.7434499864028,2.415256102692276,0.06005045552321789,0.1422690286713479,0.06005045552321789,0.1011597420972829,0.1422690286713479,38.220686987299565,20.252336461431668
1932.2434499864028,2.3752780219403578,0.12427416931564719,0.16649816852099525,0.12427416931564719,0.14538616891832123,0.14538616891832123,47.84177236529307,12.589687711679016
1932.7434499864028,2.409861958278435,0.1139605780295729,0.1455382071039787,0.1139605780295729,0.1297493925667758,0.1297493925667758,46.577157271217935,6.2150096925666
1933.2434499864028,2.4459386525789832,0.07687455564093734,0.12367354389152527,0.07687455564093734,0.1002740497662313,0.1002740497662313,30.033727612185746,27.40406763418826
1933.7434499864028,2.340958218723231,0.11363912921827835,0.18729804925864774,0.11363912921827835,0.15046858923846304,0.18729804925864774,41.44295794158977,12.336465351527108
1934.2434499864028,2.422107334500694,0.07999321643743394,0.13811676696927644,0.07999321643743394,0.1090549917033552,0.13811676696927644,44.39085828770974,8.754699262401447
1934.7434499864028,2.570765703717103,0.024380413017581534,0.04802078562599813,0.024380413017581534,0.03620059932178983,0.03620059932178983,22.426499814368878,4.362030266671322
1935.2434499864028,2.5311236914697393,0.061561027115340713,0.07204624759409738,0.061561027115340713,0.06680363735471904,0.06680363735471904,30.910869972307637,6.221527444375413
1935.7434499864028,2.4106993977548363,0.11270357606036976,0.14503066802737188,0.11270357606036976,0.12886712204387082,0.12886712204387082,39.60884489827668,6.889071933289192
1936.2434499864028,2.371833408618713,0.09312961777622991,0.16858581295835562,0.09312961777622991,0.13085771536729277,0.16858581295835562,23.751358638587593,3.6519431874707298
1936.7434499864028,2.395656572914516,0.10837810300719346,0.15414753156695993,0.10837810300719346,0.1312628172870767,0.1312628172870767,39.63144113623868,6.690537090266941
1937.2434499864028,2.2878833574372908,0.11915168225345482,0.21946463185618736,0.11915168225345482,0.1693081570548211,0.21946463185618736,20.346804563838376,6.855690236143852
1937.7434499864028,2.4261689168744565,0.09741385319072121,0.13565520189426877,0.09741385319072121,0.11653452754249499,0.11653452754249499,31.38598312603842,6.573796843131513
1938.2434499864028,2.4415781513348147,0.08166026487113932,0.12631627191829406,0.08166026487113932,0.1039882683947167,0.1039882683947167,15.57690634683052,1.4160591456388056
1938.7434499864028,2.4251503755378296,0.07960658608548073,0.1362724996740426,0.07960658608548073,0.10793954287976165,0.1362724996740426,25.857061488850196,6.421563782134316
1939.2434499864028,2.3022846553384277,0.12365716092764248,0.21073657252216496,0.12365716092764248,0.16719686672490372,0.21073657252216496,22.927865667692362,6.094338587127957
1939.7434499864028,2.440902130492493,0.10468607111338722,0.12672598151970108,0.10468607111338722,0.11570602631654414,0.11570602631654414,36.88372902136873,6.735829571264171
1940.2434499864028,2.416256330256008,0.09316381112138536,0.14166283014787387,0.09316381112138536,0.11741332063462961,0.11741332063462961,23.91013446014411,18.837551327074536
1940.7434499864028,2.537468489432263,0.03634591813016456,0.068200915495598,0.03634591813016456,0.05227341681288128,0.05227341681288128,39.96441678803903,38.65257589196928
1941.2434499864028,2.360948663144839,0.09415585053210963,0.17518262839706716,0.09415585053210963,0.1346692394645884,0.17518262839706716,38.13026616605566,15.14966782374602
1941.7434499864028,2.4007323652570527,0.0941610394043713,0.15107129378360437,0.0941610394043713,0.12261616659398783,0.15107129378360437,36.18265339942158,2.571761226138726
1942.2434499864028,2.530613119975824,0.06336280986328566,0.07235568486313682,0.06336280986328566,0.06785924736321124,0.06785924736321124,20.379903626660756,5.571531873548018
1942.7434499864028,2.2520773659314615,0.12339011316212281,0.2411652327688112,0.12339011316212281,0.18227767296546699,0.2411652327688112,18.978251522067215,11.147901727712204
1943.2434499864028,2.299366559725518,0.1288333428735865,0.21250511531786787,0.1288333428735865,0.17066922909572718,0.21250511531786787,29.41715911577781,12.003130228214257
1943.7434499864028,2.6681372652303503,0.02720948670425677,0.0,0.02720948670425677,0.013604743352128384,0.013604743352128384,14.798939763189363,17.26950680873767
1944.2434499864028,2.3249781973132286,0.10741902133960794,0.19698291071925533,0.10741902133960794,0.15220096602943164,0.19698291071925533,29.2645493786677,5.767712771746284
1944.7434499864028,2.5632382700906016,0.07807416222727001,0.052582866611756575,0.07807416222727001,0.06532851441951329,0.06532851441951329,47.809699998512436,5.920478404728223
1945.2434499864028,2.579413894877675,0.03608214400784543,0.04277945764989401,0.03608214400784543,0.03943080082886972,0.03943080082886972,16.274472853289435,25.868821853852822
1945.7434499864028,2.3177686094365146,0.12346321211192646,0.2013523579172638,0.12346321211192646,0.16240778501459513,0.2013523579172638,33.12964409698231,7.069667865648712
1946.2434499864028,2.3204824245455233,0.08717303250794925,0.19970762148756158,0.08717303250794925,0.1434403269977554,0.19970762148756158,44.11533522278006,3.529758999745675
1946.7434499864028,2.383193665482976,0.09182939893673199,0.1617008087981962,0.09182939893673199,0.1267651038674641,0.1617008087981962,40.78258576677581,21.213985886750407
1947.2434499864028,2.5947100127514005,0.03327023435798433,0.03350908318096937,0.03327023435798433,0.03338965876947685,0.03338965876947685,43.977520351271366,2.1511056846582735
1947.7434499864028,2.327722781408026,0.10592622241756026,0.1953195264193782,0.10592622241756026,0.15062287441846922,0.1953195264193782,45.8177355290977,0.4867047560478112
1948.2434499864028,2.3538184883198796,0.09250879501924741,0.17950394647280019,0.09250879501924741,0.13600637074602379,0.17950394647280019,24.271605380371458,14.253891950768798
1948.7434499864028,2.463114614675558,0.06505935104199148,0.11326386989360114,0.06505935104199148,0.0891616104677963,0.0891616104677963,44.3830468074149,15.866868957282156
1949.2434499864028,2.478006399004385,0.08676967884590477,0.10423854605794856,0.08676967884590477,0.09550411245192666,0.09550411245192666,43.36247054520103,11.138304033601363
1949.7434499864028,2.4927275469218895,0.0357035214962039,0.09531663822915785,0.0357035214962039,0.06551007986268087,0.09531663822915785,30.110318069521092,2.970521002709864
1950.2434499864028,2.4861963287801867,0.046170973865536466,0.09927495225443225,0.046170973865536466,0.07272296305998435,0.09927495225443225,26.99121357489284,6.226729338908869
1950.7434499864028,2.3552538150249327,0.0941687421355605,0.17863405150004075,0.0941687421355605,0.1364013968178006,0.17863405150004075,27.932431084140518,6.115274776070375
1951.2434499864028,2.4645740172426085,0.07205270850675848,0.11237938348932813,0.07205270850675848,0.09221604599804331,0.09221604599804331,22.29214060216146,5.294246418113605
1951.7434499864028,2.545933699370911,0.0404625619521783,0.06307048522975074,0.0404625619521783,0.05176652359096452,0.05176652359096452,25.366183959931917,24.691051493210416
1952.2434499864028,2.359231592679706,0.10911326778143365,0.17622327716381447,0.10911326778143365,0.14266827247262406,0.17622327716381447,34.90185344707728,3.147896269619767
1952.7434499864028,2.494672688254313,0.0687306996785847,0.09413776469435566,0.0687306996785847,0.08143423218647017,0.08143423218647017,31.737775505084173,9.310784498164205
1953.2434499864028,2.352362249246957,0.11599586592988273,0.18038651560790472,0.11599586592988273,0.14819119076889373,0.18038651560790472,26.998145515019917,20.85660565104856
1953.7434499864028,2.466358349949458,0.09535109192203621,0.11129796972760123,0.09535109192203621,0.10332453082481871,0.10332453082481871,18.75133015767359,10.242602347672559
